field,group,model,mode,n,n_group,n_bonafide,n_spoof,eer,far,frr,fp,fn
attack,A20,LFCC+LCNN,spoof_group_vs_all_bonafide,170132,31444,138688,31444,45.64664606424195,0.4892189288894543,0.4231440355329949,15383,58685
attack,A17,LFCC+LCNN,spoof_group_vs_all_bonafide,173102,34414,138688,34414,44.66897005607955,0.4676585110710757,0.4231440355329949,16094,58685
attack,A19,AASIST3,spoof_group_vs_all_bonafide,169548,30860,138688,30860,44.47863171793301,0.5087815942968243,0.3874812528841717,15701,53739
attack,A17,AASIST3,spoof_group_vs_all_bonafide,173102,34414,138688,34414,44.284658372003285,0.49994188411692914,0.3874812528841717,17205,53739
attack,A29,LFCC+LCNN,spoof_group_vs_all_bonafide,173096,34408,138688,34408,42.03423412186046,0.4180132527319228,0.4231440355329949,14383,58685
attack,A19,AASIST-L,spoof_group_vs_all_bonafide,169548,30860,138688,30860,42.01193960152,0.5088464031108231,0.37293781725888325,15703,51722
attack,A26,AASIST3,spoof_group_vs_all_bonafide,173074,34386,138688,34386,41.75076965680166,0.447624033036701,0.3874812528841717,15392,53739
attack,A27,AASIST3,spoof_group_vs_all_bonafide,172872,34184,138688,34184,41.358415476315315,0.4518195647086356,0.3874812528841717,15445,53739
attack,A23,AASIST-L,spoof_group_vs_all_bonafide,173080,34392,138688,34392,41.181006356931725,0.47830890904861595,0.37293781725888325,16450,51722
attack,A20,AASIST3,spoof_group_vs_all_bonafide,170132,31444,138688,31444,39.75359610821667,0.4093308739346139,0.3874812528841717,12871,53739
attack,A24,AASIST,spoof_group_vs_all_bonafide,173026,34338,138688,34338,39.688087337730785,0.45413244801677444,0.3575002884171666,15594,49581
attack,A22,AASIST-L,spoof_group_vs_all_bonafide,173068,34380,138688,34380,39.26135310804647,0.4153868528214078,0.37293781725888325,14281,51722
attack,A23,AASIST3,spoof_group_vs_all_bonafide,173080,34392,138688,34392,38.05528237885567,0.36877762270295417,0.3874812528841717,12683,53739
attack,A24,LFCC+LCNN,spoof_group_vs_all_bonafide,173026,34338,138688,34338,36.40921329782112,0.29285339856718506,0.4231440355329949,10056,58685
attack,A25,AASIST3,spoof_group_vs_all_bonafide,173074,34386,138688,34386,35.69499453760399,0.3181818181818182,0.3874812528841717,10941,53739
attack,A28,AASIST3,spoof_group_vs_all_bonafide,173102,34414,138688,34414,35.55061385706051,0.3178648224559772,0.3874812528841717,10939,53739
attack,A18,AASIST-L,spoof_group_vs_all_bonafide,173056,34368,138688,34368,34.82654741986406,0.32018156424581007,0.37293781725888325,11004,51722
attack,A28,LFCC+LCNN,spoof_group_vs_all_bonafide,173102,34414,138688,34414,33.898332092258414,0.23621200674144244,0.4231440355329949,8129,58685
attack,A25,AASIST,spoof_group_vs_all_bonafide,173074,34386,138688,34386,33.52797732321412,0.30050020357122087,0.3575002884171666,10333,49581
attack,A25,AASIST-L,spoof_group_vs_all_bonafide,173074,34386,138688,34386,32.76050533234072,0.26615483045425464,0.37293781725888325,9152,51722
attack,A24,AASIST-L,spoof_group_vs_all_bonafide,173026,34338,138688,34338,32.65758639250731,0.27310850952297744,0.37293781725888325,9378,51722
attack,A23,AASIST,spoof_group_vs_all_bonafide,173080,34392,138688,34392,31.899039007284614,0.2421493370551291,0.3575002884171666,8328,49581
attack,A29,AASIST3,spoof_group_vs_all_bonafide,173096,34408,138688,34408,31.847866288326287,0.24779121134619855,0.3874812528841717,8526,53739
attack,A20,AASIST-L,spoof_group_vs_all_bonafide,170132,31444,138688,31444,31.52335167149434,0.2504452359750668,0.37293781725888325,7875,51722
attack,A31,AASIST3,spoof_group_vs_all_bonafide,172644,33956,138688,33956,30.758210296293754,0.20338084580044763,0.3874812528841717,6906,53739
attack,A20,AASIST,spoof_group_vs_all_bonafide,170132,31444,138688,31444,30.603058116458985,0.2325403892634525,0.3575002884171666,7312,49581
attack,A23,LFCC+LCNN,spoof_group_vs_all_bonafide,173080,34392,138688,34392,30.568024392994243,0.1585833914863922,0.4231440355329949,5454,58685
attack,A28,XLS-R+AASIST,spoof_group_vs_all_bonafide,173102,34414,138688,34414,29.536739279148232,0.5923170802580345,0.19597225426857406,20384,27179
attack,A19,AASIST,spoof_group_vs_all_bonafide,169548,30860,138688,30860,29.493294310222772,0.20236552171095268,0.3575002884171666,6245,49581
attack,A24,AASIST3,spoof_group_vs_all_bonafide,173026,34338,138688,34338,29.08129348868571,0.18652804473178403,0.3874812528841717,6405,53739
attack,A18,AASIST,spoof_group_vs_all_bonafide,173056,34368,138688,34368,26.957563710653886,0.16140013966480446,0.3575002884171666,5547,49581
attack,A28,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173102,34414,138688,34414,26.924776085395912,0.40213285290869993,0.215822565759114,13839,29932
attack,A32,XLS-R+AASIST,spoof_group_vs_all_bonafide,172378,33690,138688,33690,25.874025322907375,0.5060552092609083,0.19597225426857406,17049,27179
attack,A32,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,172378,33690,138688,33690,25.66473856066804,0.5921341644404868,0.215822565759114,19949,29932
attack,A22,AASIST3,spoof_group_vs_all_bonafide,173068,34380,138688,34380,25.610759549208833,0.1274869109947644,0.3874812528841717,4383,53739
attack,A17,XLS-R+AASIST,spoof_group_vs_all_bonafide,173102,34414,138688,34414,25.542798484328657,0.43360260359156155,0.19597225426857406,14922,27179
attack,A25,LFCC+LCNN,spoof_group_vs_all_bonafide,173074,34386,138688,34386,25.364550395096458,0.09777234921188856,0.4231440355329949,3362,58685
attack,A22,LFCC+LCNN,spoof_group_vs_all_bonafide,173068,34380,138688,34380,24.804137269591763,0.07329842931937172,0.4231440355329949,2520,58685
attack,A20,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,170132,31444,138688,31444,24.49249337913647,0.4452359750667854,0.215822565759114,14000,29932
attack,A21,AASIST3,spoof_group_vs_all_bonafide,173048,34360,138688,34360,23.847274733098285,0.10369615832363213,0.3874812528841717,3563,53739
attack,A27,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,172872,34184,138688,34184,23.073145944702095,0.31716592557921836,0.215822565759114,10842,29932
attack,A32,AASIST-L,spoof_group_vs_all_bonafide,172378,33690,138688,33690,22.915498744079784,0.08604927278124072,0.37293781725888325,2899,51722
attack,A32,AASIST,spoof_group_vs_all_bonafide,172378,33690,138688,33690,22.593658145681538,0.11050756901157613,0.3575002884171666,3723,49581
attack,A30,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,172794,34106,138688,34106,22.418865107759675,0.27050958775582007,0.215822565759114,9226,29932
attack,A30,AASIST-L,spoof_group_vs_all_bonafide,172794,34106,138688,34106,22.38615492587633,0.06978244297191111,0.37293781725888325,2380,51722
attack,A17,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173102,34414,138688,34414,22.138713160175445,0.23955367001801592,0.215822565759114,8244,29932
attack,A27,AASIST-L,spoof_group_vs_all_bonafide,172872,34184,138688,34184,21.818352063957253,0.06543997191668617,0.37293781725888325,2237,51722
attack,A27,XLS-R+AASIST,spoof_group_vs_all_bonafide,172872,34184,138688,34184,21.668406776821996,0.2904575239878306,0.19597225426857406,9929,27179
attack,A27,AASIST,spoof_group_vs_all_bonafide,172872,34184,138688,34184,21.305332560045038,0.06938918792417505,0.3575002884171666,2372,49581
attack,A24,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173026,34338,138688,34338,21.201634382254607,0.19366299726250802,0.215822565759114,6650,29932
attack,A21,LFCC+LCNN,spoof_group_vs_all_bonafide,173048,34360,138688,34360,21.036618303013828,0.05520954598370198,0.4231440355329949,1897,58685
attack,A25,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173074,34386,138688,34386,20.902351625883043,0.1746641074856046,0.215822565759114,6006,29932
attack,A29,XLS-R+AASIST,spoof_group_vs_all_bonafide,173096,34408,138688,34408,20.768673056791187,0.24192048360846316,0.19597225426857406,8324,27179
attack,A23,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173080,34392,138688,34392,20.53241054197148,0.1662014421958595,0.215822565759114,5716,29932
attack,A31,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,172644,33956,138688,33956,20.484721087859132,0.1590587819531158,0.215822565759114,5401,29932
attack,A29,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173096,34408,138688,34408,19.92798404072008,0.1406940246454313,0.215822565759114,4841,29932
attack,A22,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173068,34380,138688,34380,19.110234551108128,0.09284467713787085,0.215822565759114,3192,29932
attack,A22,XLS-R+AASIST,spoof_group_vs_all_bonafide,173068,34380,138688,34380,18.612062602531548,0.15311227457824317,0.19597225426857406,5264,27179
attack,A19,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,169548,30860,138688,30860,18.41200746460263,0.0932598833441348,0.215822565759114,2878,29932
attack,A18,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173056,34368,138688,34368,18.40744150663542,0.09171322160148976,0.215822565759114,3152,29932
attack,A30,XLS-R+AASIST,spoof_group_vs_all_bonafide,172794,34106,138688,34106,18.313270609807347,0.15621884712367326,0.19597225426857406,5328,27179
attack,A31,XLS-R+AASIST,spoof_group_vs_all_bonafide,172644,33956,138688,33956,18.10594631564788,0.14386264577688773,0.19597225426857406,4885,27179
attack,A30,AASIST,spoof_group_vs_all_bonafide,172794,34106,138688,34106,17.967975194926233,0.06685040755292324,0.3575002884171666,2280,49581
attack,A24,XLS-R+AASIST,spoof_group_vs_all_bonafide,173026,34338,138688,34338,17.749964017988816,0.13375851825965404,0.19597225426857406,4593,27179
attack,A20,XLS-R+AASIST,spoof_group_vs_all_bonafide,170132,31444,138688,31444,17.255315641017408,0.10962345757537209,0.19597225426857406,3447,27179
attack,A26,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173074,34386,138688,34386,17.00419617452918,0.04865352178212063,0.215822565759114,1673,29932
attack,A21,XLS-R+AASIST,spoof_group_vs_all_bonafide,173048,34360,138688,34360,16.44382187597538,0.07927823050058207,0.19597225426857406,2724,27179
attack,A21,XLS-R+Nes2Net,spoof_group_vs_all_bonafide,173048,34360,138688,34360,16.401804967678473,0.04030849825378347,0.215822565759114,1385,29932
attack,A31,AASIST-L,spoof_group_vs_all_bonafide,172644,33956,138688,33956,15.882004786264027,0.027093886205677938,0.37293781725888325,920,51722
attack,A23,XLS-R+AASIST,spoof_group_vs_all_bonafide,173080,34392,138688,34392,15.878749912918005,0.07242963479879042,0.19597225426857406,2491,27179
attack,A19,XLS-R+AASIST,spoof_group_vs_all_bonafide,169548,30860,138688,30860,15.68735208105977,0.07699287103046014,0.19597225426857406,2376,27179
attack,A25,XLS-R+AASIST,spoof_group_vs_all_bonafide,173074,34386,138688,34386,15.160083475641278,0.05633106496830105,0.19597225426857406,1937,27179
attack,A18,XLS-R+AASIST,spoof_group_vs_all_bonafide,173056,34368,138688,34368,14.158459130481859,0.03957169459962756,0.19597225426857406,1360,27179
attack,A26,XLS-R+AASIST,spoof_group_vs_all_bonafide,173074,34386,138688,34386,13.991498493440108,0.03550863723608445,0.19597225426857406,1221,27179
attack,A31,AASIST,spoof_group_vs_all_bonafide,172644,33956,138688,33956,13.603407286475623,0.030598421486629755,0.3575002884171666,1039,49581
