field,group,model,mode,n,n_group,n_bonafide,n_spoof,eer,far,frr,fp,fn
speaker,E_0422,AASIST3,within_group,1786,1786,200,1586,50.47068095838587,0.13682219419924338,0.865,217,173
speaker,E_4510,AASIST3,within_group,1710,1710,200,1510,50.44867549668874,0.28211920529801326,0.66,426,132
speaker,E_5193,LFCC+LCNN,within_group,1782,1782,200,1582,50.408027812895064,0.4051833122629583,0.625,641,125
speaker,E_4168,AASIST3,within_group,886,886,188,698,50.33759068463086,0.3237822349570201,0.5904255319148937,226,111
speaker,E_0403,LFCC+LCNN,within_group,1782,1782,200,1582,50.063211125158034,0.45448798988621997,0.555,719,111
speaker,E_4554,AASIST3,within_group,1780,1780,200,1580,50.03164556962025,0.30443037974683546,0.685,481,137
speaker,E_4922,LFCC+LCNN,within_group,1784,1784,200,1584,49.96843434343434,0.33207070707070707,0.655,526,131
speaker,E_0829,AASIST,within_group,1762,1762,200,1562,49.967989756722154,0.32522407170294493,0.675,508,135
speaker,E_4881,AASIST3,within_group,1068,1068,126,942,49.89384288747346,0.42356687898089174,0.6111111111111112,399,77
speaker,E_1638,AASIST3,within_group,1766,1766,200,1566,49.840357598978294,0.12005108556832694,0.915,188,183
speaker,E_2803,LFCC+LCNN,within_group,1782,1782,200,1582,49.81036662452591,0.27686472819216185,0.635,438,127
speaker,E_3151,LFCC+LCNN,within_group,1794,1794,200,1594,49.78136762860728,0.37892095357590966,0.615,604,123
speaker,E_4793,LFCC+LCNN,within_group,1492,1492,200,1292,49.672600619195045,0.5007739938080495,0.485,647,97
speaker,E_2333,LFCC+LCNN,within_group,1788,1788,200,1588,49.655541561712845,0.3998740554156171,0.55,635,110
speaker,E_0237,LFCC+LCNN,within_group,1786,1786,200,1586,49.62389659520807,0.4527112232030265,0.52,718,104
speaker,E_2281,LFCC+LCNN,within_group,1796,1796,200,1596,49.59335839598997,0.4191729323308271,0.57,669,114
speaker,E_1446,LFCC+LCNN,within_group,1794,1794,200,1594,49.59316185696361,0.36762860727728985,0.58,586,116
speaker,E_3706,AASIST-L,within_group,1782,1782,200,1582,49.59197218710493,0.3407079646017699,0.7,539,140
speaker,E_4836,AASIST-L,within_group,874,874,180,694,49.56772334293949,0.14985590778097982,0.9,104,162
speaker,E_3262,LFCC+LCNN,within_group,1744,1744,200,1544,49.490932642487046,0.5,0.49,772,98
speaker,E_0002,LFCC+LCNN,within_group,1782,1782,200,1582,49.465549936788875,0.3609355246523388,0.585,571,117
speaker,E_2335,AASIST-L,within_group,1146,1146,148,998,49.36156095975735,0.4759519038076152,0.5067567567567568,475,75
speaker,E_4881,LFCC+LCNN,within_group,1068,1068,126,942,49.284703265594985,0.321656050955414,0.6428571428571429,303,81
speaker,E_5258,AASIST3,within_group,1778,1778,200,1578,49.27471482889734,0.26552598225602025,0.71,419,142
speaker,E_2453,AASIST3,within_group,1778,1778,200,1578,49.246514575411915,0.10266159695817491,0.955,162,191
speaker,E_3700,LFCC+LCNN,within_group,1790,1790,200,1590,49.185534591194966,0.35157232704402513,0.58,559,116
speaker,E_2959,AASIST3,within_group,1770,1770,200,1570,49.181528662420384,0.4535031847133758,0.54,712,108
speaker,E_0408,AASIST-L,within_group,1760,1760,200,1560,49.11538461538461,0.18846153846153846,0.785,294,157
speaker,E_0089,LFCC+LCNN,within_group,1788,1788,198,1590,48.99180484086145,0.3779874213836478,0.5656565656565656,601,112
speaker,E_1781,LFCC+LCNN,within_group,1772,1772,200,1572,48.9910941475827,0.2748091603053435,0.655,432,131
speaker,E_0765,AASIST-L,within_group,1782,1782,200,1582,48.93109987357775,0.25916561314791403,0.74,410,148
speaker,E_5336,AASIST3,within_group,910,910,160,750,48.775,0.09333333333333334,0.8875,70,142
speaker,E_0214,AASIST3,within_group,1776,1776,200,1576,48.77030456852792,0.42449238578680204,0.585,669,117
speaker,E_3303,LFCC+LCNN,within_group,1762,1762,200,1562,48.54577464788733,0.3207426376440461,0.65,501,130
speaker,E_2427,AASIST3,within_group,1756,1756,200,1556,48.543059125964014,0.5674807197943444,0.41,883,82
speaker,E_4808,AASIST,within_group,1732,1732,200,1532,48.531984334203656,0.24608355091383813,0.74,377,148
speaker,E_0124,LFCC+LCNN,within_group,1758,1758,200,1558,48.511874197689345,0.3703465982028241,0.64,577,128
speaker,E_4413,LFCC+LCNN,within_group,1764,1764,198,1566,48.50806919772437,0.39208173690932313,0.5757575757575758,614,114
speaker,E_4564,LFCC+LCNN,within_group,1780,1780,200,1580,48.458860759493675,0.37848101265822787,0.555,598,111
speaker,E_3410,LFCC+LCNN,within_group,1800,1800,200,1600,48.4375,0.383125,0.605,613,121
speaker,E_4855,AASIST3,within_group,1112,1112,142,970,48.41948598809351,0.26082474226804125,0.8169014084507042,253,116
speaker,E_2945,AASIST3,within_group,1744,1744,200,1544,48.4080310880829,0.17292746113989638,0.81,267,162
speaker,E_4283,AASIST,within_group,1754,1754,200,1554,48.3490990990991,0.2979407979407979,0.7,463,140
speaker,E_3176,AASIST3,within_group,1786,1786,200,1586,48.27269861286255,0.3587641866330391,0.6,569,120
speaker,E_3750,AASIST,within_group,1722,1722,200,1522,48.24441524310118,0.25098554533508544,0.735,382,147
speaker,E_3552,AASIST3,within_group,1796,1796,200,1596,48.216791979949875,0.13972431077694236,0.91,223,182
speaker,E_3560,LFCC+LCNN,within_group,1792,1792,200,1592,48.21356783919598,0.46168341708542715,0.505,735,101
speaker,E_1742,AASIST3,within_group,1782,1782,200,1582,48.11504424778761,0.14601769911504425,0.785,231,157
speaker,E_5149,AASIST,within_group,1762,1762,200,1562,48.10371318822023,0.2112676056338028,0.885,330,177
speaker,E_4720,AASIST-L,within_group,1776,1776,200,1576,48.07994923857868,0.44543147208121825,0.515,702,103
speaker,E_3262,AASIST3,within_group,1744,1744,200,1544,48.02849740932642,0.5123056994818653,0.41,791,82
speaker,E_4118,LFCC+LCNN,within_group,1754,1754,188,1566,47.978315806635685,0.6079182630906769,0.34574468085106386,952,65
speaker,E_1746,AASIST3,within_group,1778,1778,200,1578,47.954372623574145,0.34790874524714827,0.62,549,124
speaker,E_3645,AASIST3,within_group,1770,1770,200,1570,47.94904458598726,0.29936305732484075,0.645,470,129
speaker,E_0025,LFCC+LCNN,within_group,1774,1774,198,1576,47.81604112187868,0.3743654822335025,0.5858585858585859,590,116
speaker,E_3642,AASIST3,within_group,1782,1782,200,1582,47.70701643489254,0.3527180783817952,0.605,558,121
speaker,E_4608,AASIST3,within_group,1758,1758,200,1558,47.68421052631579,0.10911424903722722,0.91,170,182
speaker,E_3267,LFCC+LCNN,within_group,1778,1778,200,1578,47.60931558935361,0.2782002534854246,0.625,439,125
speaker,E_5258,LFCC+LCNN,within_group,1778,1778,200,1578,47.60931558935361,0.2997465145754119,0.66,473,132
speaker,E_1162,AASIST3,within_group,1786,1786,200,1586,47.55201765447667,0.47477931904161413,0.49,753,98
speaker,E_2754,AASIST-L,within_group,1786,1786,200,1586,47.55201765447667,0.34489281210592687,0.635,547,127
speaker,E_3680,LFCC+LCNN,within_group,1786,1786,200,1586,47.52049180327869,0.36128625472887765,0.56,573,112
speaker,E_4092,AASIST3,within_group,1556,1556,200,1356,47.49631268436578,0.2411504424778761,0.695,327,139
speaker,E_3152,LFCC+LCNN,within_group,1762,1762,200,1562,47.43758002560819,0.37708066581306016,0.53,589,106
speaker,E_3262,AASIST-L,within_group,1744,1744,200,1544,47.42227979274611,0.15803108808290156,0.785,244,157
speaker,E_5305,LFCC+LCNN,within_group,1788,1788,200,1588,47.39609571788413,0.30415617128463474,0.64,483,128
speaker,E_3851,AASIST-L,within_group,840,840,144,696,47.31800766283525,0.34195402298850575,0.6805555555555556,238,98
speaker,E_3680,AASIST3,within_group,1786,1786,200,1586,47.30201765447667,0.16456494325346785,0.87,261,174
speaker,E_4328,LFCC+LCNN,within_group,1788,1788,200,1588,47.20717884130982,0.36712846347607053,0.555,583,111
speaker,E_2333,AASIST3,within_group,1788,1788,200,1588,47.14420654911839,0.2367758186397985,0.715,376,143
speaker,E_1742,AASIST-L,within_group,1782,1782,200,1582,47.1409608091024,0.2914032869785082,0.59,461,118
speaker,E_0159,AASIST3,within_group,1728,1728,200,1528,47.12565445026178,0.4286649214659686,0.51,655,102
speaker,E_3669,LFCC+LCNN,within_group,880,880,120,760,47.083333333333336,0.4421052631578947,0.475,336,57
speaker,E_1701,LFCC+LCNN,within_group,1790,1790,200,1590,47.05345911949686,0.3817610062893082,0.57,607,114
speaker,E_5150,LFCC+LCNN,within_group,1760,1760,200,1560,47.02564102564102,0.3301282051282051,0.6,515,120
speaker,E_0214,LFCC+LCNN,within_group,1776,1776,200,1576,47.00888324873096,0.39276649746192893,0.53,619,106
speaker,E_4742,AASIST3,within_group,1792,1792,200,1592,46.99246231155779,0.2933417085427136,0.67,467,134
speaker,E_5398,LFCC+LCNN,within_group,1792,1792,200,1592,46.961055276381906,0.36746231155778897,0.555,585,111
speaker,E_0048,LFCC+LCNN,within_group,1778,1778,200,1578,46.94740177439797,0.4835234474017744,0.47,763,94
speaker,E_0017,LFCC+LCNN,within_group,1770,1770,200,1570,46.939490445859875,0.42229299363057327,0.49,663,98
speaker,E_1028,LFCC+LCNN,within_group,1784,1784,200,1584,46.890151515151516,0.5839646464646465,0.34,925,68
speaker,E_4168,LFCC+LCNN,within_group,886,886,188,698,46.82832408705725,0.3209169054441261,0.6063829787234043,224,114
speaker,E_1029,AASIST-L,within_group,860,860,124,736,46.82459677419355,0.3641304347826087,0.5967741935483871,268,74
speaker,E_4608,LFCC+LCNN,within_group,1758,1758,200,1558,46.67747111681643,0.3921694480102696,0.54,611,108
speaker,E_2335,LFCC+LCNN,within_group,1146,1146,148,998,46.60740399718356,0.38276553106212424,0.49324324324324326,382,73
speaker,E_4672,AASIST3,within_group,1762,1762,200,1562,46.585467349551855,0.3649167733674776,0.57,570,114
speaker,E_3130,AASIST,within_group,1758,1758,200,1558,46.58119383825417,0.28177150192554556,0.745,439,149
speaker,E_2757,AASIST3,within_group,1776,1776,200,1576,46.56852791878172,0.20875634517766498,0.685,329,137
speaker,E_2194,AASIST-L,within_group,1770,1770,200,1570,46.56210191082803,0.41273885350318473,0.545,648,109
speaker,E_4876,AASIST,within_group,1796,1796,200,1596,46.55827067669173,0.3201754385964912,0.74,511,148
speaker,E_5371,LFCC+LCNN,within_group,1776,1776,198,1578,46.55298229442716,0.3929024081115336,0.5252525252525253,620,104
speaker,E_1675,LFCC+LCNN,within_group,1784,1784,200,1584,46.54545454545455,0.37436868686868685,0.56,593,112
speaker,E_3776,AASIST-L,within_group,1776,1776,200,1576,46.53680203045685,0.366751269035533,0.545,578,109
speaker,E_0929,AASIST,within_group,1772,1772,200,1572,46.532442748091604,0.3727735368956743,0.625,586,125
speaker,E_3979,LFCC+LCNN,within_group,1800,1800,200,1600,46.53125,0.3975,0.51,636,102
speaker,E_0286,LFCC+LCNN,within_group,1780,1780,200,1580,46.50949367088607,0.5759493670886076,0.3,910,60
speaker,E_2799,AASIST3,within_group,1774,1774,198,1576,46.48868122852894,0.43908629441624364,0.47474747474747475,692,94
speaker,E_1085,AASIST3,within_group,1784,1784,200,1584,46.48232323232323,0.14204545454545456,0.765,225,153
speaker,E_2194,AASIST3,within_group,1770,1770,200,1570,46.46656050955414,0.10509554140127389,0.83,165,166
speaker,E_5149,LFCC+LCNN,within_group,1762,1762,200,1562,46.46350832266325,0.5409731113956466,0.355,845,71
speaker,E_0067,LFCC+LCNN,within_group,1780,1780,200,1580,46.44620253164556,0.5354430379746835,0.38,846,76
speaker,E_0214,AASIST,within_group,1776,1776,200,1576,46.441624365482234,0.2969543147208122,0.595,468,119
speaker,E_4400,LFCC+LCNN,within_group,1550,1550,200,1350,46.43518518518518,0.44666666666666666,0.47,603,94
speaker,E_0786,AASIST3,within_group,1792,1792,200,1592,46.428391959798994,0.33040201005025127,0.58,526,116
speaker,E_2290,AASIST3,within_group,1778,1778,200,1578,46.34885931558935,0.1958174904942966,0.76,309,152
speaker,E_3267,XLS-R+Nes2Net,within_group,1778,1778,200,1578,46.34885931558935,0.16666666666666666,0.585,263,117
speaker,E_4876,LFCC+LCNN,within_group,1796,1796,200,1596,46.30764411027569,0.40601503759398494,0.535,648,107
speaker,E_0114,AASIST3,within_group,1796,1796,200,1596,46.27694235588972,0.4674185463659148,0.45,746,90
speaker,E_3623,LFCC+LCNN,within_group,918,918,200,718,46.201949860724234,0.362116991643454,0.585,260,117
speaker,E_0153,LFCC+LCNN,within_group,1254,1254,200,1054,46.19734345351043,0.42314990512333966,0.485,446,97
speaker,E_0653,AASIST-L,within_group,1784,1784,200,1584,46.169191919191924,0.29987373737373735,0.61,475,122
speaker,E_2612,LFCC+LCNN,within_group,1754,1754,200,1554,46.1586229086229,0.4871299871299871,0.435,757,87
speaker,E_4428,AASIST3,within_group,1768,1768,200,1568,46.15051020408163,0.5012755102040817,0.39,786,78
speaker,E_2426,LFCC+LCNN,within_group,1130,1130,160,970,46.11469072164949,0.4329896907216495,0.475,420,76
speaker,E_2290,LFCC+LCNN,within_group,1778,1778,200,1578,46.09885931558935,0.3637515842839037,0.6,574,120
speaker,E_3548,AASIST-L,within_group,1776,1776,200,1576,46.09263959390862,0.19923857868020303,0.645,314,129
speaker,E_2807,LFCC+LCNN,within_group,1764,1764,200,1564,46.08184143222506,0.5498721227621484,0.335,860,67
speaker,E_0915,LFCC+LCNN,within_group,1752,1752,198,1554,46.08147108147108,0.3738738738738739,0.5454545454545454,581,108
speaker,E_3776,AASIST3,within_group,1776,1776,200,1576,46.064720812182735,0.6154822335025381,0.26,970,52
speaker,E_3884,AASIST3,within_group,1776,1776,200,1576,46.064720812182735,0.08185279187817258,0.805,129,161
speaker,E_2824,AASIST3,within_group,1790,1790,200,1590,46.0503144654088,0.4968553459119497,0.44,790,88
speaker,E_4283,LFCC+LCNN,within_group,1754,1754,200,1554,46.037323037323034,0.49935649935649934,0.405,776,81
speaker,E_3325,LFCC+LCNN,within_group,1798,1798,200,1598,46.02878598247809,0.3785982478097622,0.555,605,111
speaker,E_0246,LFCC+LCNN,within_group,1786,1786,200,1586,46.01387137452711,0.4369482976040353,0.5,693,100
speaker,E_4922,AASIST3,within_group,1784,1784,200,1584,45.97979797979798,0.5195707070707071,0.425,823,85
speaker,E_5150,AASIST3,within_group,1760,1760,200,1560,45.94871794871794,0.2173076923076923,0.68,339,136
speaker,E_3750,AASIST3,within_group,1722,1722,200,1522,45.93035479632063,0.42575558475689884,0.505,648,101
speaker,E_1172,LFCC+LCNN,within_group,1770,1770,200,1570,45.92993630573248,0.2980891719745223,0.665,468,133
speaker,E_4720,LFCC+LCNN,within_group,1776,1776,200,1576,45.90609137055838,0.35850253807106597,0.6,565,120
speaker,E_0089,AASIST3,within_group,1788,1788,198,1590,45.904326281684774,0.15849056603773584,0.7070707070707071,252,140
speaker,E_3575,LFCC+LCNN,within_group,1428,1428,148,1280,45.902660472972975,0.4328125,0.46621621621621623,554,69
speaker,E_3441,LFCC+LCNN,within_group,1780,1780,198,1582,45.89383084958306,0.5322376738305942,0.35353535353535354,842,70
speaker,E_2754,LFCC+LCNN,within_group,1786,1786,200,1586,45.88997477931904,0.3209331651954603,0.585,509,117
speaker,E_4720,AASIST3,within_group,1776,1776,200,1576,45.84263959390863,0.10977157360406091,0.89,173,178
speaker,E_2813,AASIST3,within_group,1782,1782,200,1582,45.81921618204804,0.13211125158027812,0.835,209,167
speaker,E_3261,LFCC+LCNN,within_group,1790,1790,200,1590,45.79874213836478,0.3786163522012579,0.54,602,108
speaker,E_1534,LFCC+LCNN,within_group,1732,1732,198,1534,45.69818129140163,0.3813559322033898,0.5202020202020202,585,103
speaker,E_3488,LFCC+LCNN,within_group,1772,1772,200,1572,45.61895674300254,0.4211195928753181,0.51,662,102
speaker,E_4554,AASIST-L,within_group,1780,1780,200,1580,45.598101265822784,0.4151898734177215,0.485,656,97
speaker,E_3410,AASIST3,within_group,1800,1800,200,1600,45.59375,0.10625,0.895,170,179
speaker,E_3151,AASIST-L,within_group,1794,1794,200,1594,45.58563362609787,0.4523212045169385,0.455,721,91
speaker,E_0180,LFCC+LCNN,within_group,1756,1756,200,1556,45.564910025706936,0.6632390745501285,0.205,1032,41
speaker,E_0671,LFCC+LCNN,within_group,1776,1776,200,1576,45.56091370558376,0.36928934010152287,0.535,582,107
speaker,E_4119,LFCC+LCNN,within_group,1794,1794,200,1594,45.55426599749058,0.3751568381430364,0.54,598,108
speaker,E_1565,LFCC+LCNN,within_group,1752,1752,200,1552,45.527061855670105,0.4271907216494845,0.52,663,104
speaker,E_1400,LFCC+LCNN,within_group,1792,1792,200,1592,45.52010050251256,0.37751256281407036,0.575,601,115
speaker,E_1701,AASIST-L,within_group,1790,1790,200,1590,45.51729559748428,0.3553459119496855,0.58,565,116
speaker,E_1389,AASIST,within_group,1776,1776,200,1576,45.49746192893401,0.35279187817258884,0.585,556,117
speaker,E_0929,LFCC+LCNN,within_group,1772,1772,200,1572,45.49173027989822,0.34541984732824427,0.545,543,109
speaker,E_3262,XLS-R+Nes2Net,within_group,1744,1744,200,1544,45.483160621761655,0.19430051813471502,0.585,300,117
speaker,E_3919,LFCC+LCNN,within_group,1796,1796,198,1598,45.47666906865906,0.29599499374217775,0.5959595959595959,473,118
speaker,E_0583,AASIST-L,within_group,1792,1792,200,1592,45.45728643216081,0.3442211055276382,0.55,548,110
speaker,E_1571,LFCC+LCNN,within_group,1658,1658,200,1458,45.45233196159122,0.3834019204389575,0.52,559,104
speaker,E_1010,AASIST3,within_group,1738,1738,200,1538,45.4518855656697,0.435630689206762,0.455,670,91
speaker,E_4073,AASIST3,within_group,1786,1786,200,1586,45.448612862547286,0.11349306431273644,0.82,180,164
speaker,E_2868,AASIST3,within_group,1764,1764,200,1564,45.44820971867007,0.2129156010230179,0.665,333,133
speaker,E_3879,LFCC+LCNN,within_group,1762,1762,200,1562,45.445262483994874,0.44046094750320103,0.47,688,94
speaker,E_3979,AASIST-L,within_group,1800,1800,200,1600,45.4375,0.443125,0.48,709,96
speaker,E_2886,AASIST-L,within_group,1754,1754,200,1554,45.43339768339768,0.25804375804375806,0.665,401,133
speaker,E_3304,AASIST3,within_group,1792,1792,200,1592,45.425879396984925,0.271356783919598,0.565,432,113
speaker,E_4819,AASIST3,within_group,842,842,120,722,45.4235918744229,0.1814404432132964,0.7333333333333333,131,88
speaker,E_2081,AASIST3,within_group,1798,1798,200,1598,45.403003754693366,0.17584480600750937,0.705,281,141
speaker,E_3117,AASIST-L,within_group,1796,1796,200,1596,45.400375939849624,0.29887218045112784,0.655,477,131
speaker,E_1489,LFCC+LCNN,within_group,1768,1768,200,1568,45.390306122448976,0.46364795918367346,0.45,727,90
speaker,E_3234,LFCC+LCNN,within_group,1782,1782,198,1584,45.359848484848484,0.586489898989899,0.3282828282828283,929,65
speaker,E_1654,AASIST,within_group,1776,1776,200,1576,45.275380710659896,0.37182741116751267,0.5,586,100
speaker,E_0060,LFCC+LCNN,within_group,1764,1764,200,1564,45.25639386189258,0.3516624040920716,0.52,550,104
speaker,E_4942,AASIST3,within_group,1132,1132,146,986,45.21937258606796,0.36004056795131845,0.5273972602739726,355,77
speaker,E_3374,AASIST3,within_group,1778,1778,200,1578,45.155259822560204,0.34157160963244615,0.59,539,118
speaker,E_5344,AASIST-L,within_group,1766,1766,200,1566,45.13729246487867,0.31226053639846746,0.565,489,113
speaker,E_3944,LFCC+LCNN,within_group,1774,1774,200,1574,45.11753494282084,0.4301143583227446,0.47,677,94
speaker,E_0191,AASIST3,within_group,1796,1796,200,1596,45.08771929824561,0.23558897243107768,0.68,376,136
speaker,E_3000,LFCC+LCNN,within_group,1780,1780,200,1580,45.06012658227848,0.4462025316455696,0.46,705,92
speaker,E_0540,AASIST-L,within_group,1730,1730,186,1544,45.05473842553903,0.3549222797927461,0.5806451612903226,548,108
speaker,E_2847,AASIST-L,within_group,1774,1774,200,1574,45.05400254129606,0.39644218551461247,0.525,624,105
speaker,E_2606,LFCC+LCNN,within_group,1768,1768,200,1568,45.04464285714286,0.3781887755102041,0.585,593,117
speaker,E_0211,LFCC+LCNN,within_group,1766,1766,200,1566,45.04150702426564,0.42656449553001274,0.46,668,92
speaker,E_2847,AASIST,within_group,1774,1774,200,1574,45.022236340533674,0.37293519695044475,0.59,587,118
speaker,E_0579,AASIST,within_group,1794,1794,200,1594,45.02195734002509,0.32622333751568383,0.58,520,116
speaker,E_3463,AASIST-L,within_group,1744,1744,200,1544,45.00647668393783,0.4183937823834197,0.505,646,101
speaker,E_4867,LFCC+LCNN,within_group,1130,1130,162,968,44.999872461993675,0.3760330578512397,0.5185185185185185,364,84
speaker,E_1477,LFCC+LCNN,within_group,1776,1776,200,1576,44.993654822335024,0.5399746192893401,0.375,851,75
speaker,E_0042,AASIST-L,within_group,1734,1734,200,1534,44.99022164276402,0.28226857887874834,0.655,433,131
speaker,E_0219,AASIST3,within_group,1734,1734,200,1534,44.99022164276402,0.42503259452411996,0.495,652,99
speaker,E_2926,LFCC+LCNN,within_group,1108,1108,124,984,44.98918174665618,0.3516260162601626,0.5564516129032258,346,69
speaker,E_4742,LFCC+LCNN,within_group,1792,1792,200,1592,44.98743718592964,0.4943467336683417,0.365,787,73
speaker,E_0153,AASIST3,within_group,1254,1254,200,1054,44.985768500948765,0.6261859582542695,0.36,660,72
speaker,E_4783,AASIST-L,within_group,1764,1764,200,1564,44.97442455242967,0.409846547314578,0.485,641,97
speaker,E_5237,LFCC+LCNN,within_group,1798,1798,200,1598,44.965581977471835,0.4355444305381727,0.475,696,95
speaker,E_3268,AASIST3,within_group,1790,1790,200,1590,44.95283018867924,0.13773584905660377,0.765,219,153
speaker,E_0653,LFCC+LCNN,within_group,1784,1784,200,1584,44.94318181818181,0.4311868686868687,0.46,683,92
speaker,E_3575,AASIST3,within_group,1428,1428,148,1280,44.939822635135144,0.39140625,0.5067567567567568,501,75
speaker,E_4819,LFCC+LCNN,within_group,842,842,120,722,44.9376731301939,0.6191135734072022,0.20833333333333334,447,25
speaker,E_0317,LFCC+LCNN,within_group,1766,1766,200,1566,44.91379310344827,0.359514687100894,0.54,563,108
speaker,E_5408,AASIST3,within_group,1744,1744,200,1544,44.876943005181346,0.19235751295336787,0.785,297,157
